datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,year,month,day,hour,dataset
2012-07-04 06:00:00,3.0,1.0,0.0,1.0,27.06,31.06,69.0,12.595465104931748,9.0,23.0,32.0,2.0,7.0,4.0,6.0,train
2012-07-04 07:00:00,3.0,1.0,0.0,1.0,27.88,31.82,65.0,10.474277401296971,10.0,62.0,72.0,2.0,7.0,4.0,7.0,train
2012-07-04 08:00:00,3.0,1.0,0.0,1.0,28.7,32.575,61.0,7.0015,43.0,110.0,153.0,2.0,7.0,4.0,8.0,train
2012-07-04 09:00:00,3.0,1.0,0.0,1.0,31.16,34.85,52.0,4.81597047081719,90.0,203.0,293.0,2.0,7.0,4.0,9.0,train
2012-07-04 10:00:00,3.0,1.0,0.0,1.0,32.8,36.365,46.0,5.127690462820949,143.0,304.0,447.0,2.0,7.0,4.0,10.0,train
2012-07-04 11:00:00,3.0,1.0,0.0,1.0,33.62,37.88,46.0,8.9981,164.0,321.0,485.0,2.0,7.0,4.0,11.0,train
2012-07-04 12:00:00,3.0,1.0,0.0,1.0,35.26,39.395,41.0,15.0013,164.0,330.0,494.0,2.0,7.0,4.0,12.0,train
2012-07-04 13:00:00,3.0,1.0,0.0,1.0,36.9,40.91,35.0,12.4327083175005,177.0,322.0,499.0,2.0,7.0,4.0,13.0,train
2012-07-04 14:00:00,3.0,1.0,0.0,1.0,36.9,40.91,37.0,11.0014,167.35738125929925,357.0,547.0,2.0,7.0,4.0,14.0,train
2012-07-04 15:00:00,3.0,1.0,0.0,1.0,37.72,42.425,35.0,19.9995,155.0,299.0,454.0,2.0,7.0,4.0,15.0,train
2012-07-04 16:00:00,3.0,1.0,0.0,1.0,37.72,42.425,35.0,16.9979,163.0,226.0,389.0,2.0,7.0,4.0,16.0,train
2012-07-04 17:00:00,3.0,1.0,0.0,1.0,37.72,42.425,35.0,19.9995,161.0,253.0,414.0,2.0,7.0,4.0,17.0,train
2012-07-04 18:00:00,3.0,1.0,0.0,1.0,36.9,42.425,42.0,12.998,159.0,271.0,430.0,2.0,7.0,4.0,18.0,train
2012-07-04 19:00:00,3.0,1.0,0.0,1.0,35.26,40.15,47.0,15.0013,177.0,255.0,432.0,2.0,7.0,4.0,19.0,train
2012-07-04 20:00:00,3.0,1.0,0.0,1.0,35.26,40.15,47.0,15.0013,221.38766052686427,314.0,551.0,2.0,7.0,4.0,20.0,train
2012-07-04 21:00:00,3.0,1.0,0.0,1.0,34.44,40.15,53.0,8.9981,241.7645153452232,362.0,584.0,2.0,7.0,4.0,21.0,train
2012-07-04 22:00:00,3.0,1.0,0.0,1.0,33.62,39.395,56.0,15.0013,175.0,327.0,502.0,2.0,7.0,4.0,22.0,train
2012-07-04 23:00:00,3.0,1.0,0.0,2.0,31.98,34.85,43.0,6.0032,31.0,152.0,183.0,2.0,7.0,4.0,23.0,train
2012-07-05 00:00:00,3.0,0.0,1.0,1.0,30.34,33.335,51.0,7.0015,17.0,71.0,88.0,2.0,7.0,5.0,0.0,train
2012-07-05 01:00:00,3.0,0.0,1.0,1.0,30.34,33.335,51.0,19.0012,6.0,24.0,30.0,2.0,7.0,5.0,1.0,train
2012-07-05 02:00:00,3.0,0.0,1.0,1.0,30.34,33.335,51.0,20.228877369942612,4.0,14.0,18.0,2.0,7.0,5.0,2.0,train
2012-07-05 03:00:00,3.0,0.0,1.0,1.0,29.52,33.335,54.0,12.998,2.0,5.0,7.0,2.0,7.0,5.0,3.0,train
2012-07-05 04:00:00,3.0,0.0,1.0,1.0,29.52,33.335,58.0,6.111232006682304,0.0,7.0,7.0,2.0,7.0,5.0,4.0,train
2012-07-05 05:00:00,3.0,0.0,1.0,1.0,29.52,34.09,62.0,3.2991909258104286,1.0,28.0,29.0,2.0,7.0,5.0,5.0,train
2012-07-05 06:00:00,3.0,0.0,1.0,1.0,29.52,33.335,58.0,2.1285284007473195,3.0,130.0,133.0,2.0,7.0,5.0,6.0,train
2012-07-05 07:00:00,3.0,0.0,1.0,1.0,31.16,34.85,55.0,4.001237475804126,27.0,316.0,343.0,2.0,7.0,5.0,7.0,train
2012-07-05 08:00:00,3.0,0.0,1.0,1.0,32.8,37.12,49.0,8.9981,36.0,514.0,550.0,2.0,7.0,5.0,8.0,train
2012-07-05 09:00:00,3.0,0.0,1.0,1.0,34.44,39.395,49.0,19.9995,47.0,246.0,293.0,2.0,7.0,5.0,9.0,train
2012-07-05 10:00:00,3.0,0.0,1.0,1.0,35.26,39.395,44.0,23.9994,69.0,117.0,186.0,2.0,7.0,5.0,10.0,train
2012-07-05 11:00:00,3.0,0.0,1.0,1.0,36.9,40.91,35.0,19.9995,107.0,137.0,244.0,2.0,7.0,5.0,11.0,train
2012-07-05 12:00:00,3.0,0.0,1.0,1.0,36.9,40.91,35.0,23.9994,88.0,188.0,276.0,2.0,7.0,5.0,12.0,train
2012-07-05 13:00:00,3.0,0.0,1.0,1.0,37.72,41.665,33.0,15.0013,129.0,181.0,310.0,2.0,7.0,5.0,13.0,train
2012-07-05 14:00:00,3.0,0.0,1.0,1.0,37.72,41.665,33.0,22.0028,87.0,154.0,241.0,2.0,7.0,5.0,14.0,train
2012-07-05 15:00:00,3.0,0.0,1.0,1.0,37.72,41.665,33.0,23.9994,71.0,183.0,254.0,2.0,7.0,5.0,15.0,train
2012-07-05 16:00:00,3.0,0.0,1.0,1.0,37.72,41.665,33.0,16.9979,109.0,324.0,433.0,2.0,7.0,5.0,16.0,train
2012-07-05 17:00:00,3.0,0.0,1.0,1.0,37.72,42.425,35.0,11.0014,114.0,575.0,689.0,2.0,7.0,5.0,17.0,train
2012-07-05 18:00:00,3.0,0.0,1.0,2.0,36.9,41.665,39.0,22.0028,96.0,511.0,607.0,2.0,7.0,5.0,18.0,train
2012-07-05 19:00:00,3.0,0.0,1.0,2.0,36.08,40.15,39.0,16.9979,128.0,375.0,503.0,2.0,7.0,5.0,19.0,train
2012-07-05 20:00:00,3.0,0.0,1.0,2.0,35.26,39.395,41.0,15.0013,78.0,243.0,321.0,2.0,7.0,5.0,20.0,train
2012-07-05 21:00:00,3.0,0.0,1.0,1.0,34.44,38.635,47.0,12.998,91.0,232.0,323.0,2.0,7.0,5.0,21.0,train
2012-07-05 22:00:00,3.0,0.0,1.0,1.0,33.62,40.15,59.0,8.9981,63.0,162.0,225.0,2.0,7.0,5.0,22.0,train
2012-07-05 23:00:00,3.0,0.0,1.0,1.0,32.8,37.88,55.0,11.0014,32.0,99.0,131.0,2.0,7.0,5.0,23.0,train
2012-07-06 00:00:00,3.0,0.0,1.0,1.0,31.98,37.12,62.0,8.9981,39.0,63.0,102.0,2.0,7.0,6.0,0.0,train
2012-07-06 01:00:00,3.0,0.0,1.0,1.0,31.98,36.365,55.0,15.0013,7.0,22.0,29.0,2.0,7.0,6.0,1.0,train
2012-07-06 02:00:00,3.0,0.0,1.0,1.0,31.16,35.605,62.0,8.9981,4.0,13.0,17.0,2.0,7.0,6.0,2.0,train
2012-07-06 03:00:00,3.0,0.0,1.0,2.0,30.34,34.85,70.0,12.998,1.0,6.0,7.0,2.0,7.0,6.0,3.0,train
2012-07-06 04:00:00,3.0,0.0,1.0,1.0,30.34,34.85,66.0,15.0013,2.0,4.0,6.0,2.0,7.0,6.0,4.0,train
2012-07-06 05:00:00,3.0,0.0,1.0,1.0,30.34,34.85,66.0,12.998,4.0,31.0,35.0,2.0,7.0,6.0,5.0,train
2012-07-06 06:00:00,3.0,0.0,1.0,1.0,30.34,34.85,66.0,12.998,4.0,127.0,131.0,2.0,7.0,6.0,6.0,train
2012-07-06 07:00:00,3.0,0.0,1.0,1.0,31.98,34.85,46.0,8.9981,20.0,333.0,353.0,2.0,7.0,6.0,7.0,train
2012-07-06 08:00:00,3.0,0.0,1.0,1.0,32.8,35.605,41.0,11.0014,28.0,557.0,585.0,2.0,7.0,6.0,8.0,train
2012-07-06 09:00:00,3.0,0.0,1.0,1.0,33.62,36.365,36.0,8.9981,55.0,249.0,304.0,2.0,7.0,6.0,9.0,train
2012-07-06 10:00:00,3.0,0.0,1.0,1.0,35.26,37.12,30.0,8.234635192807726,80.0,130.0,210.0,2.0,7.0,6.0,10.0,train
2012-07-06 11:00:00,3.0,0.0,1.0,1.0,34.44,36.365,32.0,6.0032,92.0,141.0,233.0,2.0,7.0,6.0,11.0,train
2012-07-06 12:00:00,3.0,0.0,1.0,1.0,36.08,37.88,28.0,7.0015,111.0,220.0,331.0,2.0,7.0,6.0,12.0,train
2012-07-06 13:00:00,3.0,0.0,1.0,1.0,36.9,39.395,27.0,7.0015,99.0,194.0,293.0,2.0,7.0,6.0,13.0,train
2012-07-06 14:00:00,3.0,0.0,1.0,1.0,36.9,40.15,31.0,11.0014,91.0,184.0,275.0,2.0,7.0,6.0,14.0,train
2012-07-06 15:00:00,3.0,0.0,1.0,1.0,37.72,40.91,29.0,12.998,79.0,206.0,285.0,2.0,7.0,6.0,15.0,train
2012-07-06 16:00:00,3.0,0.0,1.0,1.0,37.72,40.91,29.0,7.0015,69.0,300.0,369.0,2.0,7.0,6.0,16.0,train
2012-07-06 17:00:00,3.0,0.0,1.0,1.0,37.72,40.91,29.0,11.78272089642388,90.0,486.0,576.0,2.0,7.0,6.0,17.0,train
2012-07-06 18:00:00,3.0,0.0,1.0,1.0,36.9,40.15,33.0,16.9979,106.0,454.0,560.0,2.0,7.0,6.0,18.0,train
2012-07-06 19:00:00,3.0,0.0,1.0,1.0,36.08,39.395,35.0,15.0013,112.0,306.0,418.0,2.0,7.0,6.0,19.0,train
2012-07-06 20:00:00,3.0,0.0,1.0,1.0,35.26,38.635,39.0,7.0015,91.0,245.0,336.0,2.0,7.0,6.0,20.0,train
2012-07-06 21:00:00,3.0,0.0,1.0,1.0,33.62,38.635,52.0,8.9981,77.0,223.0,300.0,2.0,7.0,6.0,21.0,train
2012-07-06 22:00:00,3.0,0.0,1.0,1.0,32.8,37.88,55.0,12.998,78.0,210.0,288.0,2.0,7.0,6.0,22.0,train
2012-07-06 23:00:00,3.0,0.0,1.0,1.0,32.8,39.395,63.0,7.0015,27.0,137.0,164.0,2.0,7.0,6.0,23.0,train
2012-07-07 00:00:00,3.0,0.0,0.0,1.0,31.98,37.88,66.0,8.9981,35.0,115.0,150.0,2.0,7.0,7.0,0.0,train
2012-07-07 01:00:00,3.0,0.0,0.0,1.0,31.16,36.365,70.0,11.0014,16.0,55.0,71.0,2.0,7.0,7.0,1.0,train
2012-07-07 02:00:00,3.0,0.0,0.0,1.0,31.16,37.12,72.0,11.0014,11.0,47.0,58.0,2.0,7.0,7.0,2.0,train
2012-07-07 03:00:00,3.0,0.0,0.0,1.0,30.34,35.605,74.0,8.9981,12.0,19.0,31.0,2.0,7.0,7.0,3.0,train
2012-07-07 04:00:00,3.0,0.0,0.0,1.0,30.34,35.605,74.0,11.0014,3.0,13.0,16.0,2.0,7.0,7.0,4.0,train
2012-07-07 05:00:00,3.0,0.0,0.0,1.0,30.34,35.605,74.0,12.998,2.0,12.0,14.0,2.0,7.0,7.0,5.0,train
2012-07-07 06:00:00,3.0,0.0,0.0,1.0,30.34,35.605,74.0,7.0015,4.0,27.0,31.0,2.0,7.0,7.0,6.0,train
2012-07-07 07:00:00,3.0,0.0,0.0,1.0,31.98,37.88,66.0,7.0015,8.0,63.0,71.0,2.0,7.0,7.0,7.0,train
2012-07-07 08:00:00,3.0,0.0,0.0,1.0,33.62,41.665,63.0,12.998,32.0,120.0,152.0,2.0,7.0,7.0,8.0,train
2012-07-07 09:00:00,3.0,0.0,0.0,1.0,34.44,41.665,59.0,11.0014,69.0,187.0,256.0,2.0,7.0,7.0,9.0,train
2012-07-07 10:00:00,3.0,0.0,0.0,1.0,37.72,43.18,37.0,15.0013,100.0,225.0,325.0,2.0,7.0,7.0,10.0,train
2012-07-07 11:00:00,3.0,0.0,0.0,1.0,38.54,43.94,38.0,12.998,122.0,245.0,367.0,2.0,7.0,7.0,11.0,train
2012-07-07 12:00:00,3.0,0.0,0.0,1.0,39.36,43.18,31.0,23.9994,124.0,218.0,342.0,2.0,7.0,7.0,12.0,train
2012-07-07 13:00:00,3.0,0.0,0.0,2.0,39.36,43.18,31.0,16.9979,116.0,244.0,360.0,2.0,7.0,7.0,13.0,train
2012-07-07 14:00:00,3.0,0.0,0.0,2.0,39.36,43.18,30.0,8.9981,105.0,203.0,308.0,2.0,7.0,7.0,14.0,train
2012-07-07 15:00:00,3.0,0.0,0.0,1.0,39.36,42.425,26.0,9.274830140399564,113.0,193.0,306.0,2.0,7.0,7.0,15.0,train
2012-07-07 16:00:00,3.0,0.0,0.0,1.0,41.0,43.18,19.0,11.0014,102.0,192.0,294.0,2.0,7.0,7.0,16.0,train
2012-07-07 17:00:00,3.0,0.0,0.0,1.0,39.36,42.425,26.0,8.9981,103.0,176.0,279.0,2.0,7.0,7.0,17.0,train
2012-07-07 18:00:00,3.0,0.0,0.0,1.0,38.54,41.665,29.0,6.0032,83.0,194.0,277.0,2.0,7.0,7.0,18.0,train
2012-07-07 19:00:00,3.0,0.0,0.0,1.0,37.72,41.665,33.0,8.9981,68.0,219.0,287.0,2.0,7.0,7.0,19.0,train
2012-07-07 20:00:00,3.0,0.0,0.0,1.0,36.9,40.91,37.0,11.0014,79.0,197.0,276.0,2.0,7.0,7.0,20.0,train
2012-07-07 21:00:00,3.0,0.0,0.0,1.0,36.08,39.395,37.0,12.998,51.0,150.0,201.0,2.0,7.0,7.0,21.0,train
2012-07-07 22:00:00,3.0,0.0,0.0,1.0,34.44,41.665,59.0,12.998,56.0,164.0,220.0,2.0,7.0,7.0,22.0,train
2012-07-07 23:00:00,3.0,0.0,0.0,1.0,34.44,40.91,56.0,11.0014,34.0,114.0,148.0,2.0,7.0,7.0,23.0,train
2012-07-08 00:00:00,3.0,0.0,0.0,1.0,33.62,39.395,56.0,8.9981,22.0,125.0,147.0,2.0,7.0,8.0,0.0,train
2012-07-08 01:00:00,3.0,0.0,0.0,1.0,33.62,39.395,56.0,7.0015,25.0,99.0,124.0,2.0,7.0,8.0,1.0,train
2012-07-08 02:00:00,3.0,0.0,0.0,1.0,33.62,38.635,52.0,7.0015,11.0,59.0,70.0,2.0,7.0,8.0,2.0,train
2012-07-08 03:00:00,3.0,0.0,0.0,1.0,32.8,38.635,59.0,7.0015,1.0,34.0,35.0,2.0,7.0,8.0,3.0,train
2012-07-08 04:00:00,3.0,0.0,0.0,1.0,31.98,37.88,66.0,7.0015,2.0,11.0,13.0,2.0,7.0,8.0,4.0,train
2012-07-08 05:00:00,3.0,0.0,0.0,1.0,31.98,37.12,62.0,8.445540056278139,1.0,5.0,6.0,2.0,7.0,8.0,5.0,train
2012-07-08 06:00:00,3.0,0.0,0.0,1.0,31.98,38.635,70.0,8.9981,5.0,16.0,21.0,2.0,7.0,8.0,6.0,train
2012-07-08 07:00:00,3.0,0.0,0.0,1.0,32.8,40.15,66.0,9.571956187082115,19.0,33.0,52.0,2.0,7.0,8.0,7.0,train
2012-07-08 08:00:00,3.0,0.0,0.0,1.0,34.44,40.15,53.0,8.9981,35.0,95.0,130.0,2.0,7.0,8.0,8.0,train
2012-07-08 09:00:00,3.0,0.0,0.0,1.0,35.26,40.91,50.0,7.0015,70.0,172.0,242.0,2.0,7.0,8.0,9.0,train
2012-07-08 10:00:00,3.0,0.0,0.0,1.0,36.9,43.18,45.0,14.380982671552308,85.0,234.0,319.0,2.0,7.0,8.0,10.0,train
2012-07-08 11:00:00,3.0,0.0,0.0,1.0,37.72,44.695,42.0,19.9995,120.0,269.0,389.0,2.0,7.0,8.0,11.0,train
2012-07-08 12:00:00,3.0,0.0,0.0,1.0,37.72,44.695,42.0,12.998,105.0,271.0,376.0,2.0,7.0,8.0,12.0,train
2012-07-08 13:00:00,3.0,0.0,0.0,1.0,38.54,43.94,38.0,16.9979,118.0,219.0,337.0,2.0,7.0,8.0,13.0,train
2012-07-08 14:00:00,3.0,0.0,0.0,1.0,39.36,45.455,36.0,11.0014,77.0,235.0,312.0,2.0,7.0,8.0,14.0,train
2012-07-08 15:00:00,3.0,0.0,0.0,3.0,37.72,44.695,42.0,19.0012,80.0,218.0,298.0,2.0,7.0,8.0,15.0,train
2012-07-08 16:00:00,3.0,0.0,0.0,2.0,32.8,40.15,66.0,15.0013,65.0,226.0,291.0,2.0,7.0,8.0,16.0,train
2012-07-08 17:00:00,3.0,0.0,0.0,1.0,31.98,37.12,59.0,10.554909982827882,68.0,202.0,270.0,2.0,7.0,8.0,17.0,train
2012-07-08 18:00:00,3.0,0.0,0.0,1.0,31.98,37.12,62.0,7.0015,54.0,199.0,253.0,2.0,7.0,8.0,18.0,train
2012-07-08 19:00:00,3.0,0.0,0.0,1.0,31.98,37.12,62.0,11.0014,66.0,184.0,250.0,2.0,7.0,8.0,19.0,train
2012-07-08 20:00:00,3.0,0.0,0.0,1.0,31.16,36.365,70.0,6.0032,79.0,206.0,285.0,2.0,7.0,8.0,20.0,train
2012-07-08 21:00:00,3.0,0.0,0.0,1.0,31.16,36.365,70.0,8.9981,58.0,149.0,207.0,2.0,7.0,8.0,21.0,train
2012-07-08 22:00:00,3.0,0.0,0.0,3.0,30.34,34.85,70.0,6.0032,12.0,110.0,122.0,2.0,7.0,8.0,22.0,train
2012-07-08 23:00:00,3.0,0.0,0.0,3.0,27.88,31.82,83.0,6.0032,25.0,98.0,123.0,2.0,7.0,8.0,23.0,train
2012-07-09 00:00:00,3.0,0.0,1.0,2.0,27.88,31.82,89.0,6.0032,6.0,33.0,39.0,2.0,7.0,9.0,0.0,train
2012-07-09 01:00:00,3.0,0.0,1.0,3.0,28.7,33.335,89.0,7.0015,5.0,13.0,18.0,2.0,7.0,9.0,1.0,train
2012-07-09 02:00:00,3.0,0.0,1.0,3.0,28.7,33.335,89.0,12.998,1.0,4.0,5.0,2.0,7.0,9.0,2.0,train
2012-07-09 03:00:00,3.0,0.0,1.0,3.0,28.7,33.335,89.0,12.998,0.0,5.0,5.0,2.0,7.0,9.0,3.0,train
2012-07-09 04:00:00,3.0,0.0,1.0,3.0,27.06,29.545,89.0,26.0027,1.0,1.0,2.0,2.0,7.0,9.0,4.0,train
2012-07-09 05:00:00,3.0,0.0,1.0,2.0,27.06,30.305,83.0,15.0013,1.0,27.0,28.0,2.0,7.0,9.0,5.0,train
2012-07-09 06:00:00,3.0,0.0,1.0,3.0,26.24,28.79,89.0,16.9979,6.0,86.0,92.0,2.0,7.0,9.0,6.0,train
2012-07-09 07:00:00,3.0,0.0,1.0,3.0,27.06,30.305,83.0,15.0013,7.0,223.0,230.0,2.0,7.0,9.0,7.0,train
2012-07-09 08:00:00,3.0,0.0,1.0,2.0,27.06,30.305,83.0,11.0014,26.0,429.0,455.0,2.0,7.0,9.0,8.0,train
2012-07-09 09:00:00,3.0,0.0,1.0,2.0,27.06,30.305,83.0,11.0014,38.0,325.0,363.0,2.0,7.0,9.0,9.0,train
2012-07-09 10:00:00,3.0,0.0,1.0,2.0,27.06,30.305,83.0,12.998,58.0,117.0,175.0,2.0,7.0,9.0,10.0,train
2012-07-09 11:00:00,3.0,0.0,1.0,2.0,29.52,34.09,62.0,8.9981,72.0,144.0,216.0,2.0,7.0,9.0,11.0,train
2012-07-09 12:00:00,3.0,0.0,1.0,2.0,30.34,34.09,58.0,8.9981,61.0,205.0,266.0,2.0,7.0,9.0,12.0,train
2012-07-09 13:00:00,3.0,0.0,1.0,2.0,31.16,34.85,55.0,16.9979,67.0,188.0,255.0,2.0,7.0,9.0,13.0,train
2012-07-09 14:00:00,3.0,0.0,1.0,2.0,30.34,34.09,55.0,16.9979,58.0,184.0,242.0,2.0,7.0,9.0,14.0,train
2012-07-09 15:00:00,3.0,0.0,1.0,2.0,31.16,34.09,45.0,15.0013,66.0,214.0,280.0,2.0,7.0,9.0,15.0,train
2012-07-09 16:00:00,3.0,0.0,1.0,1.0,31.98,34.85,40.0,19.0012,88.0,325.0,413.0,2.0,7.0,9.0,16.0,train
2011-12-20 00:00:00,4.0,0.0,1.0,1.0,14.76,18.181666666666654,54.333333333333336,8.61149610512906,,,,1.0,12.0,20.0,0.0,test
2011-12-20 01:00:00,4.0,0.0,1.0,1.0,14.486666666666716,18.433333333333323,57.0,7.452457680580739,,,,1.0,12.0,20.0,1.0,test
2011-12-20 02:00:00,4.0,0.0,1.0,2.0,14.213333333333381,18.43333333333332,58.333333333333336,7.397137477869265,,,,1.0,12.0,20.0,2.0,test
2011-12-20 03:00:00,4.0,0.0,1.0,2.0,14.213333333333381,18.18,58.333333333333336,7.120441372740209,,,,1.0,12.0,20.0,3.0,test
2011-12-20 04:00:00,4.0,0.0,1.0,2.0,14.486666666666714,18.43333333333332,57.0,6.386671191420283,,,,1.0,12.0,20.0,4.0,test
2011-12-20 05:00:00,4.0,0.0,1.0,2.0,14.76,18.686666666666653,55.666666666666664,6.0293712758180185,,,,1.0,12.0,20.0,5.0,test
2011-12-20 06:00:00,4.0,0.0,1.0,2.0,14.76,18.94,58.666666666666664,5.470984276248298,,,,1.0,12.0,20.0,6.0,test
2011-12-20 07:00:00,4.0,0.0,1.0,2.0,15.580000000000048,19.696666666666655,57.666666666666664,5.697726215449877,,,,1.0,12.0,20.0,7.0,test
2011-12-20 08:00:00,4.0,0.0,1.0,2.0,15.580000000000048,19.696666666666655,60.666666666666664,7.131899369778785,,,,1.0,12.0,20.0,8.0,test
2011-12-20 09:00:00,4.0,0.0,1.0,2.0,16.40000000000005,20.453333333333322,59.333333333333336,9.689119702681838,,,,1.0,12.0,20.0,9.0,test
2011-12-20 10:00:00,4.0,0.0,1.0,2.0,16.126666666666715,20.201666666666654,62.0,11.355186369348507,,,,1.0,12.0,20.0,10.0,test
2011-12-20 11:00:00,4.0,0.0,1.0,2.0,17.22000000000005,21.211666666666655,58.0,10.99916666666667,,,,1.0,12.0,20.0,11.0,test
2011-12-20 12:00:00,4.0,0.0,1.0,2.0,17.493333333333382,21.464999999999986,56.666666666666664,9.665866666666671,,,,1.0,12.0,20.0,12.0,test
2011-12-20 13:00:00,4.0,0.0,1.0,2.0,18.04,21.97,55.333333333333336,8.33256666666667,,,,1.0,12.0,20.0,13.0,test
2011-12-20 14:00:00,4.0,0.0,1.0,2.0,18.04,21.97,55.333333333333336,8.08142485556371,,,,1.0,12.0,20.0,14.0,test
2011-12-20 15:00:00,4.0,0.0,1.0,2.0,18.04,21.97,55.333333333333336,8.361916238320338,,,,1.0,12.0,20.0,15.0,test
2011-12-20 16:00:00,4.0,0.0,1.0,1.0,17.493333333333382,21.464999999999986,56.666666666666664,9.69521623832034,,,,1.0,12.0,20.0,16.0,test
2011-12-20 17:00:00,4.0,0.0,1.0,1.0,16.67333333333338,20.706666666666653,60.666666666666664,11.279658049423299,,,,1.0,12.0,20.0,17.0,test
2011-12-20 18:00:00,4.0,0.0,1.0,1.0,15.853333333333381,19.94833333333332,64.66666666666667,11.696651272146577,,,,1.0,12.0,20.0,18.0,test
2011-12-20 19:00:00,4.0,0.0,1.0,1.0,15.306666666666716,19.44333333333332,66.0,10.942771568648377,,,,1.0,12.0,20.0,19.0,test
2011-12-20 20:00:00,4.0,0.0,1.0,1.0,15.033333333333383,18.938333333333322,66.0,8.611171568648379,,,,1.0,12.0,20.0,20.0,test
2011-12-20 21:00:00,4.0,0.0,1.0,1.0,14.76,18.686666666666653,66.0,7.009875820956236,,,,1.0,12.0,20.0,21.0,test
2011-12-20 22:00:00,4.0,0.0,1.0,2.0,15.033333333333383,18.938333333333322,64.66666666666667,6.33774610438694,,,,1.0,12.0,20.0,22.0,test
2011-12-20 23:00:00,4.0,0.0,1.0,2.0,14.76000000000005,18.43333333333332,66.33333333333333,7.3360461043869405,,,,1.0,12.0,20.0,23.0,test
2011-12-21 00:00:00,1.0,0.0,1.0,2.0,14.76000000000005,18.17999999999999,66.33333333333333,7.574323913265843,,,,1.0,12.0,21.0,0.0,test
2011-12-21 01:00:00,1.0,0.0,1.0,2.0,14.486666666666716,17.92833333333332,69.33333333333333,8.270369789446113,,,,1.0,12.0,21.0,1.0,test
2011-12-21 02:00:00,1.0,0.0,1.0,2.0,14.76,18.686666666666653,69.33333333333333,8.112617907304196,,,,1.0,12.0,21.0,2.0,test
2011-12-21 03:00:00,1.0,0.0,1.0,2.0,14.76,18.94,71.0,8.402958848309382,,,,1.0,12.0,21.0,3.0,test
2011-12-21 04:00:00,1.0,0.0,1.0,2.0,15.033333333333383,19.191666666666656,74.66666666666667,7.799622392196608,,,,1.0,12.0,21.0,4.0,test
2011-12-21 05:00:00,1.0,0.0,1.0,2.0,15.033333333333383,19.191666666666652,80.0,6.987389163640461,,,,1.0,12.0,21.0,5.0,test
2011-12-21 06:00:00,1.0,0.0,1.0,2.0,15.033333333333383,18.938333333333322,85.33333333333333,6.697048222635274,,,,1.0,12.0,21.0,6.0,test
2011-12-21 07:00:00,1.0,0.0,1.0,2.0,14.76,18.686666666666653,89.0,7.1872666018846765,,,,1.0,12.0,21.0,7.0,test
2011-12-21 08:00:00,1.0,0.0,1.0,3.0,15.306666666666716,19.191666666666652,89.0,10.158318379249407,,,,1.0,12.0,21.0,8.0,test
2011-12-21 09:00:00,1.0,0.0,1.0,2.0,16.946666666666715,20.959999999999987,87.33333333333333,17.157585045916075,,,,1.0,12.0,21.0,9.0,test
2011-12-21 10:00:00,1.0,0.0,1.0,2.0,18.586666666666716,22.474999999999984,83.66666666666667,23.66663333333334,,,,1.0,12.0,21.0,10.0,test
2011-12-21 11:00:00,1.0,0.0,1.0,2.0,19.40666666666672,23.231666666666655,84.0,27.333766666666673,,,,1.0,12.0,21.0,11.0,test
2011-12-21 12:00:00,1.0,0.0,1.0,3.0,18.860000000000053,22.72666666666665,88.0,24.667166666666674,,,,1.0,12.0,21.0,12.0,test
2011-12-21 13:00:00,1.0,0.0,1.0,3.0,18.860000000000053,22.72666666666665,90.0,23.33386666666667,,,,1.0,12.0,21.0,13.0,test
2011-12-21 14:00:00,1.0,0.0,1.0,2.0,19.133333333333383,22.97999999999999,90.0,23.33386666666667,,,,1.0,12.0,21.0,14.0,test
2011-12-21 15:00:00,1.0,0.0,1.0,2.0,19.133333333333383,22.97999999999999,92.0,24.00163333333334,,,,1.0,12.0,21.0,15.0,test
2011-12-21 16:00:00,1.0,0.0,1.0,3.0,18.586666666666716,22.474999999999984,96.0,23.336100000000002,,,,1.0,12.0,21.0,16.0,test
2011-12-21 17:00:00,1.0,0.0,1.0,3.0,18.04,21.97,100.0,21.33503333333334,,,,1.0,12.0,21.0,17.0,test
2011-12-21 18:00:00,1.0,0.0,1.0,2.0,18.860000000000053,22.726666666666656,98.0,21.33503333333334,,,,1.0,12.0,21.0,18.0,test
2011-12-21 19:00:00,1.0,0.0,1.0,2.0,19.68000000000005,23.48333333333332,96.0,22.00056666666667,,,,1.0,12.0,21.0,19.0,test
2011-12-21 20:00:00,1.0,0.0,1.0,2.0,20.5,24.24,92.0,21.667800000000003,,,,1.0,12.0,21.0,20.0,test
2011-12-21 21:00:00,1.0,0.0,1.0,1.0,20.5,24.24,90.0,19.9995,,,,1.0,12.0,21.0,21.0,test
2011-12-21 22:00:00,1.0,0.0,1.0,1.0,20.5,24.24,88.0,16.332366666666672,,,,1.0,12.0,21.0,22.0,test
2011-12-21 23:00:00,1.0,0.0,1.0,1.0,20.5,24.24,86.0,12.33246666666667,,,,1.0,12.0,21.0,23.0,test
2011-12-22 00:00:00,1.0,0.0,1.0,2.0,19.68000000000005,23.48333333333332,88.0,8.667566666666671,,,,1.0,12.0,22.0,0.0,test
2011-12-22 01:00:00,1.0,0.0,1.0,1.0,19.40666666666672,23.231666666666655,86.0,6.6687333333333365,,,,1.0,12.0,22.0,1.0,test
